상호명,지점명,상권업종소분류명,시도명,시군구명,행정동명,경도,위도
간단하지만특별한화피디Cafe,2912,커피전문점/카페/다방,서울특별시,서대문구,북가좌2동,126.9141937,37.58139854
간단하지만특별한화피디Cafe,방하봄동,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9201176,37.55770155
커피하우스,플랜씨,커피전문점/카페/다방,서울특별시,관악구,서림동,126.9405676,37.47382823
간단하지만특별한화피디Cafe,샌앤디,커피전문점/카페/다방,서울특별시,중랑구,면목본동,127.0918492,37.58757548
간단하지만특별한화피디Cafe,더핏불푸드,커피전문점/카페/다방,서울특별시,강서구,가양1동,126.8239149,37.56408077
간단하지만특별한화피디Cafe,다미가한방,커피전문점/카페/다방,서울특별시,동대문구,제기동,127.0365706,37.5788296
카페테바,,커피전문점/카페/다방,서울특별시,서대문구,충현동,126.9622891,37.56016115
빨강커피앤,,커피전문점/카페/다방,서울특별시,강서구,우장산동,126.8367852,37.55312559
잉큼,,커피전문점/카페/다방,서울특별시,마포구,연남동,126.9261245,37.56185607
달나라고양이,,커피전문점/카페/다방,서울특별시,광진구,군자동,127.073781,37.55350163
목,,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.1016376,37.59466052
비젼카페,,커피전문점/카페/다방,서울특별시,은평구,대조동,126.9228248,37.61647372
드림베티,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0263214,37.50163375
케키하우스,,커피전문점/카페/다방,서울특별시,송파구,송파1동,127.105236,37.50873647
간단하지만특별한화피디Cafe,아베크엘,커피전문점/카페/다방,서울특별시,용산구,후암동,126.9794379,37.5509488
간단하지만특별한화피디Cafe,알럽라떼,커피전문점/카페/다방,서울특별시,강북구,송중동,127.0325416,37.61457698
간단하지만특별한화피디Cafe,시다모,커피전문점/카페/다방,서울특별시,마포구,신수동,126.9343556,37.54420719
간단하지만특별한화피디Cafe,딕셔너리,커피전문점/카페/다방,서울특별시,강남구,일원본동,127.0897587,37.48483024
커피볶는집,김대기의,커피전문점/카페/다방,서울특별시,송파구,잠실본동,127.0831732,37.5092611
워너커피,,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.11939,37.48528008
워커스커피로스터스,,커피전문점/카페/다방,서울특별시,송파구,석촌동,127.1017187,37.50492533
간단하지만특별한화피디Cafe,디아이,커피전문점/카페/다방,서울특별시,마포구,서교동,126.922095,37.55871077
큐브,태광관광개발카페,커피전문점/카페/다방,서울특별시,종로구,사직동,126.9721193,37.569636
간단하지만특별한화피디Cafe,자연꽃,커피전문점/카페/다방,서울특별시,서대문구,홍은2동,126.9347804,37.5811446
간단하지만특별한화피디Cafe,공방꽁냥꽁냥,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0046112,37.57788866
간단하지만특별한화피디Cafe,알롱제,커피전문점/카페/다방,서울특별시,마포구,합정동,126.9068768,37.55217347
간단하지만특별한화피디Cafe,플라체,커피전문점/카페/다방,서울특별시,동대문구,답십리1동,127.0524173,37.57283978
모모랑,,커피전문점/카페/다방,서울특별시,서초구,서초1동,127.0231935,37.48736224
간단하지만특별한화피디Cafe,에이투,커피전문점/카페/다방,서울특별시,동대문구,전농1동,127.0468823,37.57456127
간단하지만특별한화피디Cafe,리틀앙팡키즈,커피전문점/카페/다방,서울특별시,강북구,송중동,127.0347961,37.61366737
간단하지만특별한화피디Cafe,도우도우,커피전문점/카페/다방,서울특별시,동대문구,장안2동,127.0706831,37.58149987
간단하지만특별한화피디Cafe,디어빈,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9093678,37.52567889
간단하지만특별한화피디Cafe,퍼블리코,커피전문점/카페/다방,서울특별시,동작구,대방동,126.9258132,37.49993357
간단하지만특별한화피디Cafe,알로하,커피전문점/카페/다방,서울특별시,서초구,양재1동,127.0393324,37.48096191
간단하지만특별한화피디Cafe,지브린엠,커피전문점/카페/다방,서울특별시,서초구,방배4동,126.991633,37.48995343
간단하지만특별한화피디Cafe,오케이라이브,커피전문점/카페/다방,서울특별시,서초구,양재1동,127.0385074,37.48269424
간단하지만특별한화피디Cafe,저스트,커피전문점/카페/다방,서울특별시,마포구,아현동,126.9483924,37.54467543
간단하지만특별한화피디Cafe,수에르떼,커피전문점/카페/다방,서울특별시,서대문구,홍제3동,126.9474324,37.59361131
커피집,,커피전문점/카페/다방,서울특별시,동작구,신대방2동,126.9275939,37.49720156
스모,킹카페,커피전문점/카페/다방,서울특별시,강서구,화곡6동,126.8503011,37.55220377
커피하우스,제이엠,커피전문점/카페/다방,서울특별시,서대문구,북가좌2동,126.9096217,37.5804914
간단하지만특별한화피디Cafe,베리타스,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9803158,37.57289676
간단하지만특별한화피디Cafe,예쁘다포토,커피전문점/카페/다방,서울특별시,강동구,고덕1동,127.1555627,37.56054837
간단하지만특별한화피디Cafe,스테이,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0354431,37.4994109
간단하지만특별한화피디Cafe,플라워,커피전문점/카페/다방,서울특별시,송파구,마천2동,127.1467173,37.49943809
간단하지만특별한화피디Cafe,마블빈,커피전문점/카페/다방,서울특별시,은평구,역촌동,126.9105003,37.60332266
놀다가개,,커피전문점/카페/다방,서울특별시,강서구,가양1동,126.8235863,37.56266288
펄,,커피전문점/카페/다방,서울특별시,서대문구,홍제1동,126.9378317,37.58870476
간단하지만특별한화피디Cafe,BODA-남부법원,커피전문점/카페/다방,서울특별시,양천구,신정1동,126.8639305,37.52215096
아임유,,커피전문점/카페/다방,서울특별시,중랑구,면목2동,127.0766277,37.5869528
페이벡커피,,커피전문점/카페/다방,서울특별시,종로구,사직동,126.9741926,37.57363663
파라다이스커피,,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9335803,37.52634152
밀크카우,인터내셔널,커피전문점/카페/다방,서울특별시,강남구,대치2동,127.0616041,37.5073707
커피니,,커피전문점/카페/다방,서울특별시,노원구,중계4동,127.074114,37.65819633
간단하지만특별한화피디Cafe,거울못,커피전문점/카페/다방,서울특별시,용산구,서빙고동,126.9777254,37.52469553
간단하지만특별한화피디Cafe,BRANDSSU,커피전문점/카페/다방,서울특별시,마포구,성산1동,126.9121198,37.55897068
간단하지만특별한화피디Cafe,머물다,커피전문점/카페/다방,서울특별시,강서구,가양1동,126.8476262,37.56569318
간단하지만특별한화피디Cafe,쿠치나,커피전문점/카페/다방,서울특별시,광진구,화양동,127.0746953,37.53905594
간단하지만특별한화피디Cafe,커라샌,커피전문점/카페/다방,서울특별시,양천구,신정4동,126.8633962,37.52306488
간단하지만특별한화피디Cafe,더크레마,커피전문점/카페/다방,서울특별시,마포구,망원2동,126.9042338,37.56186216
간단하지만특별한화피디Cafe,와우이레,커피전문점/카페/다방,서울특별시,도봉구,쌍문1동,127.0252035,37.64740438
간단하지만특별한화피디Cafe,도란도란,커피전문점/카페/다방,서울특별시,광진구,중곡4동,127.0932897,37.55562636
간단하지만특별한화피디Cafe,비케이,커피전문점/카페/다방,서울특별시,중랑구,면목3.8동,127.0978771,37.58910843
간단하지만특별한화피디Cafe,레스트리,커피전문점/카페/다방,서울특별시,동작구,사당1동,126.9798172,37.48072431
간단하지만특별한화피디Cafe,갤러리힐링,커피전문점/카페/다방,서울특별시,노원구,공릉1동,127.0768966,37.62017634
간단하지만특별한화피디Cafe,루다락,커피전문점/카페/다방,서울특별시,영등포구,당산1동,126.8969969,37.5237439
간단하지만특별한화피디Cafe,바닐라,커피전문점/카페/다방,서울특별시,강남구,논현1동,127.0238037,37.50998376
간단하지만특별한화피디Cafe,아일랜드,커피전문점/카페/다방,서울특별시,성북구,동선동,127.0170755,37.59256294
간단하지만특별한화피디Cafe,싱그러워,커피전문점/카페/다방,서울특별시,용산구,청파동,126.969748,37.54371937
간단하지만특별한화피디Cafe,브레송,커피전문점/카페/다방,서울특별시,동대문구,제기동,127.0350575,37.58817007
간단하지만특별한화피디Cafe,학술정보관,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9429168,37.56380069
간단하지만특별한화피디Cafe,사부작,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.1052497,37.60035553
간단하지만특별한화피디Cafe,더플란트,커피전문점/카페/다방,서울특별시,마포구,상암동,126.8965512,37.57547732
뺨이샵,,커피전문점/카페/다방,서울특별시,중구,명동,126.9862757,37.55830616
간단하지만특별한화피디Cafe,더블루스,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9244875,37.54896532
간단하지만특별한화피디Cafe,강북청소년드림센터움,커피전문점/카페/다방,서울특별시,강북구,수유3동,127.025987,37.64120273
간단하지만특별한화피디Cafe,G&L,커피전문점/카페/다방,서울특별시,양천구,신정2동,126.8706572,37.51944028
간단하지만특별한화피디Cafe,메르시,커피전문점/카페/다방,서울특별시,구로구,가리봉동,126.8892486,37.48015084
간단하지만특별한화피디Cafe,루치아,커피전문점/카페/다방,서울특별시,강남구,신사동,127.0271436,37.52194125
간단하지만특별한화피디Cafe,에클레시아,커피전문점/카페/다방,서울특별시,강동구,상일동,127.1710975,37.54984579
간단하지만특별한화피디Cafe,고릴라유아체육,커피전문점/카페/다방,서울특별시,구로구,신도림동,126.8846872,37.50938282
간단하지만특별한화피디Cafe,피파포,커피전문점/카페/다방,서울특별시,마포구,연남동,126.9224687,37.56341759
간단하지만특별한화피디Cafe,드콘서트,커피전문점/카페/다방,서울특별시,중구,회현동,126.9732441,37.55861704
간단하지만특별한화피디Cafe,레알빈,커피전문점/카페/다방,서울특별시,용산구,한남동,126.999316,37.53448562
큐브,태광관광개발카페,커피전문점/카페/다방,서울특별시,중구,소공동,126.9769923,37.56096525
간단하지만특별한화피디Cafe,피올라플라워,커피전문점/카페/다방,서울특별시,중구,장충동,127.0067049,37.56345356
간단하지만특별한화피디Cafe,더그레이,커피전문점/카페/다방,서울특별시,동작구,사당1동,126.9794746,37.47847772
간단하지만특별한화피디Cafe,153,커피전문점/카페/다방,서울특별시,동대문구,용신동,127.0306734,37.57697924
간단하지만특별한화피디Cafe,PBU,커피전문점/카페/다방,서울특별시,마포구,합정동,126.9104458,37.552675
간단하지만특별한화피디Cafe,메이트,커피전문점/카페/다방,서울특별시,은평구,역촌동,126.921548,37.60449637
간단하지만특별한화피디Cafe,서드포지션,커피전문점/카페/다방,서울특별시,구로구,개봉1동,126.8577357,37.49587093
5월5일,,커피전문점/카페/다방,서울특별시,서초구,서초2동,127.0325299,37.48502423
코나빈스,,커피전문점/카페/다방,서울특별시,중구,필동,126.9951389,37.55992271
라운드커피,,커피전문점/카페/다방,서울특별시,동대문구,장안1동,127.0648491,37.56455016
코코써니,,커피전문점/카페/다방,서울특별시,강서구,발산1동,126.8347026,37.55241126
커피에반하다,신월하나빌딩점,커피전문점/카페/다방,서울특별시,양천구,신월7동,126.8341679,37.52279799
